,client_id,pay_dt,pay_sum,recurrentis,pay_method,pay_purpose_cat,pay_hour
13758,1CD66845-672F-4DAD-8A26-95212894F736,2018-08-10,1000.0,0,sms,general,7
3460,7F5A9039-4B97-4D9A-998F-B037900DF6F8,2018-08-11,1000.0,1,cards,general,9
12261,B2131A60-0A6A-42C8-BCB6-3DC1A2C27287,2018-08-12,1000.0,1,cards,general,15
3298,E7B2C91F-F82B-48A8-89DA-4A2A0202F1B2,2018-08-12,500.0,1,cards,general,9
6720,C05AB9A4-E3C3-4D9D-971D-4C0142C56B86,2018-08-13,500.0,0,cards,general,9
1308,E6EDE651-EA1D-432E-8F8D-1413F849BD6F,2018-08-14,500.0,1,cards,general,7
8094,2C801223-8AFD-4F7A-81D4-5FC7D9F8200B,2018-08-14,300.0,1,cards,general,17
10990,C2215EDB-3979-46E4-9A00-F77C8571C3A9,2018-08-15,50.0,1,cards,general,19
720,14607726-6FE8-4F8B-9B3F-6257DAE5DDF0,2018-08-15,1000.0,1,cards,general,10
10232,F540795B-FF93-4CDE-9F21-E8C937FA255C,2018-08-15,500.0,0,cards,general,8
12826,9E65F2D5-A05C-4373-A194-5A3FC525E6AE,2018-08-16,300.0,1,cards,general,19
13867,48886847-9427-47BE-BBCD-A8DB607D8067,2018-08-16,500.0,1,cards,general,14
9696,A6B2201D-133B-40F9-8792-F35BEB81E75E,2018-08-17,500.0,1,cards,general,11
8540,D9AFA244-944E-45AE-B15E-162550197781,2018-08-17,300.0,1,cards,general,14
6069,5C31E830-6778-4C81-89C6-C2C807C79167,2018-08-17,5000.0,1,cards,general,18
30,8A8DAECD-40B3-4A41-B53C-06A62BE672E6,2018-08-18,1000.0,1,cards,general,1
4624,467B3751-825D-42A6-9A99-3F89AF0D3339,2018-08-19,1000.0,0,sms,general,10
2259,9F6AE1DA-276F-4365-BB4B-94C83F0B6633,2018-08-19,3000.0,1,cards,general,17
3656,3A6E0A60-DD20-4A55-B3E3-AB20C3681881,2018-08-19,300.0,1,cards,general,12
12410,0BB2E63C-07CD-4008-9ADD-2F13AFCEE950,2018-08-20,100.0,1,cards,general,15
10265,99A56103-5BDB-4C2B-AF08-0EF1A3D4DC37,2018-08-21,100.0,0,cards,general,18
2783,730E7170-589D-4E8C-B39B-3C475F629545,2018-08-23,500.0,1,cards,general,12
12586,5A324717-1569-42C8-B0D5-7DB665713A2B,2018-08-23,200.0,1,cards,general,16
10958,193FBEF8-9C3E-4581-BBDF-A5D3EF653AE1,2018-08-23,500.0,1,cards,general,16
1929,E210E2F7-F435-45A3-85E1-1736CF4F8CC7,2018-08-24,100.0,1,cards,general,18
4909,4BBAC9FC-69CB-433D-A62E-8F12364610BD,2018-08-24,300.0,1,cards,general,18
10444,8ECBD75F-610C-48C3-85FA-D897DBDCD3FC,2018-08-24,500.0,1,cards,general,12
10869,6197AC02-2488-4822-A87B-C1B291AF6F63,2018-08-24,100.0,1,cards,general,18
5014,1A0E2BB9-FB72-4756-A492-0DB4D909CA7B,2018-08-24,500.0,1,cards,general,18
7067,8DCEB1C4-26B6-4D6A-BB79-E8D59FBF81FA,2018-08-24,500.0,1,cards,general,18
12750,A017B846-2D16-4C70-9F8F-2577BA977DF8,2018-08-24,100.0,1,cards,general,18
13747,12E38E63-C01D-43F2-9596-2F1157A6E496,2018-08-24,100.0,1,cards,general,18
106,96AFEB3F-0929-4150-90D7-53883DE0BBD2,2018-08-24,150.0,1,cards,general,18
6041,BEE6B445-F87B-48A3-BC02-875CE237375C,2018-08-24,1000.0,1,cards,general,10
13833,9349EF94-4F08-46E1-8A7D-4906F1B57182,2018-08-24,100.0,1,cards,general,18
13371,0394387C-FA34-432F-8050-D062188629B9,2018-08-24,1000.0,1,cards,general,18
10480,451B970D-0174-4F9D-91C4-BE95F1E28D69,2018-08-24,1000.0,1,cards,general,18
9576,4287EDC7-03CC-4F23-8E53-9ED24F3589D8,2018-08-24,100.0,1,cards,general,19
8299,262886B8-212C-470D-A65B-C13D73AD844A,2018-08-24,200.0,1,cards,general,18
12841,91B53D58-3B47-4D03-9873-1C78507C9BFF,2018-08-25,500.0,1,cards,general,0
5838,6FDEE73B-0270-4AFA-BA21-579E5B970D6A,2018-08-26,100.0,1,cards,general,18
8338,144B2E46-2A6A-48DE-92FB-729C3897A2B4,2018-08-27,200.0,1,cards,general,16
11504,7DD6A68F-3A8C-42AB-8911-0D0A04736D0F,2018-08-27,300.0,1,cards,general,14
6437,E85E70D9-6809-4E1C-AE25-0EC489934DDC,2018-08-28,100.0,1,cards,general,12
7107,4ECB767F-8830-497B-B395-851D4EACD1F8,2018-08-28,1500.0,0,cards,general,14
12827,25481B9A-6069-491F-82A1-BA4F91608A4E,2018-08-29,5000.0,1,cards,general,23
2950,0887D875-22BA-4D77-896F-451159B6CE0A,2018-08-29,1000.0,1,cards,general,6
3032,235EABC7-EADD-4CE5-B014-FE442BF6D4A0,2018-08-29,500.0,1,cards,general,11
8112,C84C73FE-8CF5-4D5A-A72E-5EB4ED30D8E2,2018-08-30,1000.0,0,cards,general,20
3960,83880E66-F117-4811-8489-8557FD2E9678,2018-08-30,500.0,1,cards,general,9
10589,AA7915CD-EF40-4722-8DD7-16477E885533,2018-08-31,100.0,0,cards,general,13
5517,91DDF4CA-A0FF-4E66-8C35-5403BFEA604A,2018-08-31,700.0,0,cards,general,21
12418,DBEA0A21-2566-4E33-8436-51750A6C7A1B,2018-09-01,300.0,1,cards,general,21
6409,1FB01C18-2033-428D-B534-EB01626C08B3,2018-09-01,1000.0,1,cards,general,18
2687,6AE0BB79-6BC7-41B4-92BF-C6FD70E07C85,2018-09-02,500.0,1,cards,general,21
12562,9FD6BF34-FCAB-48A7-9705-407EA7FC18D3,2018-09-02,500.0,1,cards,general,15
11326,BA0ED62F-CFAB-4CC4-9D2B-5110BB3449F2,2018-09-02,1000.0,1,cards,general,15
3686,144B2E46-2A6A-48DE-92FB-729C3897A2B4,2018-09-02,300.0,1,cards,general,13
8158,D74623AE-3DC5-4352-9B2C-F163F2655E15,2018-09-02,200.0,1,cards,general,17
11495,0B6DA68C-558B-4153-806E-B1D775585B88,2018-09-03,200.0,1,cards,general,11
8599,C44DD231-2A72-473C-A6F8-07DEFBCF92C3,2018-09-05,50.0,1,cards,general,10
5534,F1B57AB5-822E-43AD-BDF6-CA81C179CF76,2018-09-05,500.0,1,cards,general,17
5639,37285A90-E287-484B-B9AD-A528BA3CBF2A,2018-09-06,2000.0,1,cards,general,11
9060,5EA9CC68-4F76-4E66-BBF2-D70D5D26DF1C,2018-09-07,2000.0,1,cards,general,17
468,7FB6CA63-0E90-4B46-8FFB-75FEC600D2DC,2018-09-08,500.0,1,cards,general,19
1643,701139D2-59E6-4B84-B1FD-191459A363D8,2018-09-08,600.0,1,cards,general,11
995,CBAB3A74-B9ED-414C-9B70-EA90FD63F812,2018-09-08,100.0,1,cards,general,19
8517,43B823C4-AA47-4D65-A0D0-499EFA1FEDEB,2018-09-10,1000.0,0,cards,general,19
12688,7F5A9039-4B97-4D9A-998F-B037900DF6F8,2018-09-11,1000.0,1,cards,general,9
7076,1CD66845-672F-4DAD-8A26-95212894F736,2018-09-12,1000.0,0,sms,general,8
683,E7B2C91F-F82B-48A8-89DA-4A2A0202F1B2,2018-09-12,500.0,1,cards,general,9
3857,B2131A60-0A6A-42C8-BCB6-3DC1A2C27287,2018-09-12,1000.0,1,cards,general,15
6288,F2BDB7FA-7DDD-421B-8621-0813B77CA6C1,2018-09-13,500.0,0,cards,general,21
7196,9E65F2D5-A05C-4373-A194-5A3FC525E6AE,2018-09-13,300.0,0,cards,general,11
7330,E6EDE651-EA1D-432E-8F8D-1413F849BD6F,2018-09-14,500.0,1,cards,general,7
3551,2C801223-8AFD-4F7A-81D4-5FC7D9F8200B,2018-09-14,300.0,1,cards,general,17
7964,14607726-6FE8-4F8B-9B3F-6257DAE5DDF0,2018-09-15,1000.0,1,cards,general,10
2307,CDEF2137-D5F3-434E-BC9F-E219EF43F8C5,2018-09-15,200.0,1,cards,general,0
2125,4ECB767F-8830-497B-B395-851D4EACD1F8,2018-09-16,1500.0,1,cards,general,15
11574,48886847-9427-47BE-BBCD-A8DB607D8067,2018-09-16,500.0,1,cards,general,14
3203,9F6AE1DA-276F-4365-BB4B-94C83F0B6633,2018-09-17,3000.0,1,cards,general,9
9834,D9AFA244-944E-45AE-B15E-162550197781,2018-09-17,300.0,1,cards,general,14
12180,5C31E830-6778-4C81-89C6-C2C807C79167,2018-09-17,5000.0,1,cards,general,18
9515,8A8DAECD-40B3-4A41-B53C-06A62BE672E6,2018-09-18,1000.0,1,cards,general,1
2292,3A6E0A60-DD20-4A55-B3E3-AB20C3681881,2018-09-19,300.0,1,cards,general,12
11336,0BB2E63C-07CD-4008-9ADD-2F13AFCEE950,2018-09-20,100.0,1,cards,general,15
11626,6505400F-647C-4D81-8F6A-279FBE8E1D88,2018-09-20,300.0,1,cards,general,12
11104,6261C018-C92E-4CD3-BFD8-3B4446C4A4BC,2018-09-20,1000.0,1,cards,general,16
8501,5A324717-1569-42C8-B0D5-7DB665713A2B,2018-09-23,200.0,1,cards,general,16
3390,193FBEF8-9C3E-4581-BBDF-A5D3EF653AE1,2018-09-23,500.0,1,cards,general,16
9172,730E7170-589D-4E8C-B39B-3C475F629545,2018-09-23,500.0,1,cards,general,12
2709,BEE6B445-F87B-48A3-BC02-875CE237375C,2018-09-24,1000.0,1,cards,general,10
3381,4BBAC9FC-69CB-433D-A62E-8F12364610BD,2018-09-24,300.0,1,cards,general,18
8749,E210E2F7-F435-45A3-85E1-1736CF4F8CC7,2018-09-24,100.0,1,cards,general,18
5616,8ECBD75F-610C-48C3-85FA-D897DBDCD3FC,2018-09-24,500.0,1,cards,general,12
248,96AFEB3F-0929-4150-90D7-53883DE0BBD2,2018-09-24,150.0,1,cards,general,18
10298,451B970D-0174-4F9D-91C4-BE95F1E28D69,2018-09-24,1000.0,1,cards,general,18
4781,262886B8-212C-470D-A65B-C13D73AD844A,2018-09-24,200.0,1,cards,general,18
5901,8DCEB1C4-26B6-4D6A-BB79-E8D59FBF81FA,2018-09-24,500.0,1,cards,general,18
5826,1A0E2BB9-FB72-4756-A492-0DB4D909CA7B,2018-09-24,500.0,1,cards,general,18
12531,9349EF94-4F08-46E1-8A7D-4906F1B57182,2018-09-24,100.0,1,cards,general,18
10525,6197AC02-2488-4822-A87B-C1B291AF6F63,2018-09-24,100.0,1,cards,general,18
5581,4287EDC7-03CC-4F23-8E53-9ED24F3589D8,2018-09-24,100.0,1,cards,general,19
7519,A017B846-2D16-4C70-9F8F-2577BA977DF8,2018-09-24,100.0,1,cards,general,18
5893,91B53D58-3B47-4D03-9873-1C78507C9BFF,2018-09-25,500.0,1,cards,general,0
11938,91DDF4CA-A0FF-4E66-8C35-5403BFEA604A,2018-09-26,1000.0,0,cards,general,0
1994,E85E70D9-6809-4E1C-AE25-0EC489934DDC,2018-09-26,100.0,1,cards,general,16
13422,6FDEE73B-0270-4AFA-BA21-579E5B970D6A,2018-09-26,100.0,1,cards,general,18
3429,7DD6A68F-3A8C-42AB-8911-0D0A04736D0F,2018-09-27,300.0,1,cards,general,14
599,0887D875-22BA-4D77-896F-451159B6CE0A,2018-09-27,1000.0,1,cards,general,5
7953,144B2E46-2A6A-48DE-92FB-729C3897A2B4,2018-09-28,200.0,1,cards,general,16
691,0357F974-9460-450D-BB99-452083C08BBB,2018-09-28,1000.0,0,cards,general,12
2748,25481B9A-6069-491F-82A1-BA4F91608A4E,2018-09-29,5000.0,1,cards,general,23
1507,235EABC7-EADD-4CE5-B014-FE442BF6D4A0,2018-09-29,500.0,1,cards,general,11
1311,83880E66-F117-4811-8489-8557FD2E9678,2018-09-30,500.0,1,cards,general,9
11992,1FB01C18-2033-428D-B534-EB01626C08B3,2018-10-01,1000.0,1,cards,general,18
5332,DBEA0A21-2566-4E33-8436-51750A6C7A1B,2018-10-01,300.0,1,cards,general,21
3604,9FD6BF34-FCAB-48A7-9705-407EA7FC18D3,2018-10-02,500.0,1,cards,general,15
984,99A56103-5BDB-4C2B-AF08-0EF1A3D4DC37,2018-10-02,2500.0,1,cards,general,12
1173,D74623AE-3DC5-4352-9B2C-F163F2655E15,2018-10-02,200.0,1,cards,general,17
12740,BA0ED62F-CFAB-4CC4-9D2B-5110BB3449F2,2018-10-02,1000.0,1,cards,general,15
4553,6AE0BB79-6BC7-41B4-92BF-C6FD70E07C85,2018-10-02,500.0,1,cards,general,21
3151,144B2E46-2A6A-48DE-92FB-729C3897A2B4,2018-10-02,300.0,1,cards,general,13
11390,0B6DA68C-558B-4153-806E-B1D775585B88,2018-10-03,200.0,1,cards,general,11
5700,1023CA96-65E3-49E6-84CC-66F5DCCD43BA,2018-10-04,1000.0,0,cards,general,22
3129,086A235A-ED54-4480-8248-6DF9DF327DB2,2018-10-04,1000.0,0,cards,general,11
9922,F1B57AB5-822E-43AD-BDF6-CA81C179CF76,2018-10-05,500.0,1,cards,general,17
11060,C44DD231-2A72-473C-A6F8-07DEFBCF92C3,2018-10-05,50.0,1,cards,general,10
7829,F09B08AE-0C5E-4A09-AE62-816AD29F18BD,2018-10-05,50.0,0,sms,general,9
7981,7D5583EA-F6CC-4F3C-9DEB-58AAB3448806,2018-10-06,3000.0,0,cards,general,20
1147,15BC04CC-9F0D-44D5-9E43-B5EC07359325,2018-10-06,500.0,0,cards,general,13
6202,37285A90-E287-484B-B9AD-A528BA3CBF2A,2018-10-06,2000.0,1,cards,general,11
13503,80B0CE7B-37CC-4D8A-B1CB-A277192C1D46,2018-10-06,500.0,0,cards,general,23
7289,5EA9CC68-4F76-4E66-BBF2-D70D5D26DF1C,2018-10-07,2000.0,1,cards,general,17
10295,701139D2-59E6-4B84-B1FD-191459A363D8,2018-10-08,600.0,1,cards,general,11
3951,7FB6CA63-0E90-4B46-8FFB-75FEC600D2DC,2018-10-08,500.0,1,cards,general,19
10816,CBAB3A74-B9ED-414C-9B70-EA90FD63F812,2018-10-08,100.0,1,cards,general,19
1061,7F5A9039-4B97-4D9A-998F-B037900DF6F8,2018-10-11,1000.0,1,cards,general,9
3297,B2131A60-0A6A-42C8-BCB6-3DC1A2C27287,2018-10-12,1000.0,1,cards,general,15
6556,C84C73FE-8CF5-4D5A-A72E-5EB4ED30D8E2,2018-10-13,500.0,0,cards,general,17
6681,E6EDE651-EA1D-432E-8F8D-1413F849BD6F,2018-10-14,500.0,1,cards,general,7
9757,F4BD4288-02B0-4C13-AACB-3BBB09838B34,2018-10-14,500.0,0,cards,general,22
7720,2C801223-8AFD-4F7A-81D4-5FC7D9F8200B,2018-10-14,300.0,1,cards,general,17
3544,1CD66845-672F-4DAD-8A26-95212894F736,2018-10-14,1000.0,0,sms,general,14
12723,C2215EDB-3979-46E4-9A00-F77C8571C3A9,2018-10-15,50.0,1,cards,general,19
1708,14607726-6FE8-4F8B-9B3F-6257DAE5DDF0,2018-10-15,1000.0,1,cards,general,10
6699,CDEF2137-D5F3-434E-BC9F-E219EF43F8C5,2018-10-15,200.0,1,cards,general,0
10855,48886847-9427-47BE-BBCD-A8DB607D8067,2018-10-16,500.0,1,cards,general,14
8971,4ECB767F-8830-497B-B395-851D4EACD1F8,2018-10-16,1500.0,1,cards,general,15
8387,B2554AA9-0942-4D65-8633-153859B9912C,2018-10-16,100.0,0,sms,general,17
2642,A6B2201D-133B-40F9-8792-F35BEB81E75E,2018-10-17,500.0,1,cards,general,11
12032,D9AFA244-944E-45AE-B15E-162550197781,2018-10-17,300.0,1,cards,general,14
7641,9F6AE1DA-276F-4365-BB4B-94C83F0B6633,2018-10-17,3000.0,1,cards,general,9
6739,5C31E830-6778-4C81-89C6-C2C807C79167,2018-10-17,5000.0,1,cards,general,18
6142,3A6E0A60-DD20-4A55-B3E3-AB20C3681881,2018-10-19,300.0,1,cards,general,12
6942,57910D8F-58A0-4FAC-A817-4D9875DD7914,2018-10-19,25000.0,0,cards,general,15
5831,0BB2E63C-07CD-4008-9ADD-2F13AFCEE950,2018-10-20,100.0,1,cards,general,15
6954,6505400F-647C-4D81-8F6A-279FBE8E1D88,2018-10-22,300.0,1,cards,general,13
1684,730E7170-589D-4E8C-B39B-3C475F629545,2018-10-23,500.0,1,cards,general,12
4339,1A0E2BB9-FB72-4756-A492-0DB4D909CA7B,2018-10-24,500.0,1,cards,general,18
9664,A017B846-2D16-4C70-9F8F-2577BA977DF8,2018-10-24,100.0,1,cards,general,18
2274,96AFEB3F-0929-4150-90D7-53883DE0BBD2,2018-10-24,150.0,1,cards,general,18
3666,6197AC02-2488-4822-A87B-C1B291AF6F63,2018-10-24,100.0,1,cards,general,18
6504,4BBAC9FC-69CB-433D-A62E-8F12364610BD,2018-10-24,300.0,1,cards,general,18
13484,9349EF94-4F08-46E1-8A7D-4906F1B57182,2018-10-24,100.0,1,cards,general,18
6817,4287EDC7-03CC-4F23-8E53-9ED24F3589D8,2018-10-24,100.0,1,cards,general,19
1683,451B970D-0174-4F9D-91C4-BE95F1E28D69,2018-10-24,1000.0,1,cards,general,18
10920,8DCEB1C4-26B6-4D6A-BB79-E8D59FBF81FA,2018-10-24,500.0,1,cards,general,18
13657,5A324717-1569-42C8-B0D5-7DB665713A2B,2018-10-24,200.0,1,cards,general,16
6996,8ECBD75F-610C-48C3-85FA-D897DBDCD3FC,2018-10-24,500.0,1,cards,general,12
2400,BEE6B445-F87B-48A3-BC02-875CE237375C,2018-10-24,1000.0,1,cards,general,10
12834,91B53D58-3B47-4D03-9873-1C78507C9BFF,2018-10-25,500.0,1,cards,general,0
9169,262886B8-212C-470D-A65B-C13D73AD844A,2018-10-25,200.0,1,cards,general,18
7391,193FBEF8-9C3E-4581-BBDF-A5D3EF653AE1,2018-10-25,500.0,1,cards,general,16
13693,6FDEE73B-0270-4AFA-BA21-579E5B970D6A,2018-10-26,100.0,1,cards,general,18
7379,E3FE5CC5-8045-46B3-B766-6C72B1DDB7AF,2018-10-26,1000.0,0,cards,general,11
3169,E85E70D9-6809-4E1C-AE25-0EC489934DDC,2018-10-26,100.0,1,cards,general,18
9362,144B2E46-2A6A-48DE-92FB-729C3897A2B4,2018-10-27,200.0,1,cards,general,16
11105,7DD6A68F-3A8C-42AB-8911-0D0A04736D0F,2018-10-27,300.0,1,cards,general,14
11551,674584A9-FF35-463B-A607-DBB2A7B7891F,2018-10-27,3000.0,1,cards,general,12
6254,0887D875-22BA-4D77-896F-451159B6CE0A,2018-10-27,1000.0,1,cards,general,5
11287,235EABC7-EADD-4CE5-B014-FE442BF6D4A0,2018-10-29,500.0,1,cards,general,11
8073,25481B9A-6069-491F-82A1-BA4F91608A4E,2018-10-29,5000.0,1,cards,general,23
8777,83880E66-F117-4811-8489-8557FD2E9678,2018-10-30,500.0,1,cards,general,9
2114,91DDF4CA-A0FF-4E66-8C35-5403BFEA604A,2018-10-30,1000.0,0,cards,general,17
4020,7528B030-9C41-4B45-9336-61F8D0AB3AA6,2018-10-31,100.0,1,cards,general,22
1829,91F0710B-F380-48B5-B9FC-68224A637081,2018-10-31,10.0,0,cards,general,21
9085,58FEB4D1-266F-49E3-91C1-CC5D8A379DCB,2018-11-01,1000.0,0,cards,general,14
12119,58FEB4D1-266F-49E3-91C1-CC5D8A379DCB,2018-11-01,1000.0,0,cards,general,14
5553,DBEA0A21-2566-4E33-8436-51750A6C7A1B,2018-11-01,300.0,1,cards,general,21
11742,1FB01C18-2033-428D-B534-EB01626C08B3,2018-11-01,1000.0,1,cards,general,18
3057,58FEB4D1-266F-49E3-91C1-CC5D8A379DCB,2018-11-01,1000.0,0,cards,general,15
1034,D74623AE-3DC5-4352-9B2C-F163F2655E15,2018-11-02,200.0,1,cards,general,17
6782,BA0ED62F-CFAB-4CC4-9D2B-5110BB3449F2,2018-11-02,1000.0,1,cards,general,15
7905,9FD6BF34-FCAB-48A7-9705-407EA7FC18D3,2018-11-02,500.0,1,cards,general,15
544,144B2E46-2A6A-48DE-92FB-729C3897A2B4,2018-11-02,300.0,1,cards,general,13
6520,6AE0BB79-6BC7-41B4-92BF-C6FD70E07C85,2018-11-02,500.0,1,cards,general,20
13353,C84C73FE-8CF5-4D5A-A72E-5EB4ED30D8E2,2018-11-03,1000.0,0,cards,general,20
2765,0B6DA68C-558B-4153-806E-B1D775585B88,2018-11-03,200.0,1,cards,general,11
11191,F1B57AB5-822E-43AD-BDF6-CA81C179CF76,2018-11-05,500.0,1,cards,general,17
7958,C44DD231-2A72-473C-A6F8-07DEFBCF92C3,2018-11-05,50.0,1,cards,general,10
12328,37285A90-E287-484B-B9AD-A528BA3CBF2A,2018-11-06,2000.0,1,cards,general,11
12578,5EA9CC68-4F76-4E66-BBF2-D70D5D26DF1C,2018-11-07,2000.0,1,cards,general,17
4043,701139D2-59E6-4B84-B1FD-191459A363D8,2018-11-08,600.0,1,cards,general,11
381,7FB6CA63-0E90-4B46-8FFB-75FEC600D2DC,2018-11-08,500.0,1,cards,general,19
13017,CBAB3A74-B9ED-414C-9B70-EA90FD63F812,2018-11-08,100.0,1,cards,general,19
835,1CD66845-672F-4DAD-8A26-95212894F736,2018-11-09,1000.0,0,sms,general,16
2903,7F5A9039-4B97-4D9A-998F-B037900DF6F8,2018-11-11,1000.0,1,cards,general,9
9910,B2131A60-0A6A-42C8-BCB6-3DC1A2C27287,2018-11-12,1000.0,1,cards,general,15
1393,2C801223-8AFD-4F7A-81D4-5FC7D9F8200B,2018-11-14,300.0,1,cards,general,17
13608,E6EDE651-EA1D-432E-8F8D-1413F849BD6F,2018-11-14,500.0,1,cards,general,7
3712,C2215EDB-3979-46E4-9A00-F77C8571C3A9,2018-11-15,50.0,1,cards,general,19
11309,14607726-6FE8-4F8B-9B3F-6257DAE5DDF0,2018-11-15,1000.0,1,cards,general,10
11562,CDEF2137-D5F3-434E-BC9F-E219EF43F8C5,2018-11-15,200.0,1,cards,general,0
7528,48886847-9427-47BE-BBCD-A8DB607D8067,2018-11-16,500.0,1,cards,general,14
8623,91DDF4CA-A0FF-4E66-8C35-5403BFEA604A,2018-11-16,1000.0,0,cards,general,18
11573,4ECB767F-8830-497B-B395-851D4EACD1F8,2018-11-16,1500.0,1,cards,general,15
13317,D9AFA244-944E-45AE-B15E-162550197781,2018-11-17,300.0,1,cards,general,14
11282,9F6AE1DA-276F-4365-BB4B-94C83F0B6633,2018-11-17,3000.0,1,cards,general,9
8451,A6B2201D-133B-40F9-8792-F35BEB81E75E,2018-11-17,500.0,1,cards,general,11
13831,5C31E830-6778-4C81-89C6-C2C807C79167,2018-11-17,5000.0,1,cards,general,18
13184,3A6E0A60-DD20-4A55-B3E3-AB20C3681881,2018-11-19,300.0,1,cards,general,12
3283,0BB2E63C-07CD-4008-9ADD-2F13AFCEE950,2018-11-20,100.0,1,cards,general,15
1508,6505400F-647C-4D81-8F6A-279FBE8E1D88,2018-11-20,300.0,1,cards,general,12
1392,E3FE5CC5-8045-46B3-B766-6C72B1DDB7AF,2018-11-22,1500.0,0,cards,general,13
3024,A1FE77FC-10FD-45BD-BE33-3B7D6B78993B,2018-11-22,2000.0,0,cards,general,22
2111,5A324717-1569-42C8-B0D5-7DB665713A2B,2018-11-23,200.0,1,cards,general,16
11974,730E7170-589D-4E8C-B39B-3C475F629545,2018-11-23,500.0,1,cards,general,12
5776,193FBEF8-9C3E-4581-BBDF-A5D3EF653AE1,2018-11-23,500.0,1,cards,general,16
4555,A017B846-2D16-4C70-9F8F-2577BA977DF8,2018-11-24,100.0,1,cards,general,18
3469,9349EF94-4F08-46E1-8A7D-4906F1B57182,2018-11-24,100.0,1,cards,general,18
13366,451B970D-0174-4F9D-91C4-BE95F1E28D69,2018-11-24,1000.0,1,cards,general,18
7381,6197AC02-2488-4822-A87B-C1B291AF6F63,2018-11-24,100.0,1,cards,general,18
12102,96AFEB3F-0929-4150-90D7-53883DE0BBD2,2018-11-24,150.0,1,cards,general,18
7047,262886B8-212C-470D-A65B-C13D73AD844A,2018-11-24,200.0,1,cards,general,18
5950,8DCEB1C4-26B6-4D6A-BB79-E8D59FBF81FA,2018-11-24,500.0,1,cards,general,18
9706,BEE6B445-F87B-48A3-BC02-875CE237375C,2018-11-24,1000.0,1,cards,general,10
2488,12E38E63-C01D-43F2-9596-2F1157A6E496,2018-11-24,100.0,1,cards,general,18
13792,8ECBD75F-610C-48C3-85FA-D897DBDCD3FC,2018-11-24,500.0,1,cards,general,12
7039,91B53D58-3B47-4D03-9873-1C78507C9BFF,2018-11-25,500.0,1,cards,general,0
5288,4287EDC7-03CC-4F23-8E53-9ED24F3589D8,2018-11-26,100.0,1,cards,general,19
13789,BB933134-EC9C-4805-81FE-306339DEE3BB,2018-11-26,20000.0,0,cards,general,22
49,E85E70D9-6809-4E1C-AE25-0EC489934DDC,2018-11-26,100.0,1,cards,general,12
1421,6FDEE73B-0270-4AFA-BA21-579E5B970D6A,2018-11-26,100.0,1,cards,general,18
2403,674584A9-FF35-463B-A607-DBB2A7B7891F,2018-11-27,3000.0,1,cards,general,12
14041,144B2E46-2A6A-48DE-92FB-729C3897A2B4,2018-11-27,200.0,1,cards,general,16
11941,7DD6A68F-3A8C-42AB-8911-0D0A04736D0F,2018-11-27,300.0,1,cards,general,14
3950,07923DBB-392D-4448-8117-E769F52AA476,2018-11-27,5000.0,0,cards,general,16
3643,0887D875-22BA-4D77-896F-451159B6CE0A,2018-11-27,1000.0,1,cards,general,5
7588,BEB55432-2AF8-4CA6-9AC3-59AB32A2D360,2018-11-27,200.0,0,sms,general,16
11469,E331DA94-6B2D-4069-AAA3-236D35297CC7,2018-11-28,2500.0,1,cards,general,14
1200,092271E5-B51C-4F5F-8214-09542C109EA3,2018-11-28,500.0,0,cards,general,16
8774,25481B9A-6069-491F-82A1-BA4F91608A4E,2018-11-29,5000.0,1,cards,general,23
8527,235EABC7-EADD-4CE5-B014-FE442BF6D4A0,2018-11-29,500.0,1,cards,general,11
11475,83880E66-F117-4811-8489-8557FD2E9678,2018-11-30,500.0,1,cards,general,9
6549,7528B030-9C41-4B45-9336-61F8D0AB3AA6,2018-11-30,100.0,1,cards,general,22
6271,72C07791-8CD9-4A11-A7B0-839F8340BBDA,2018-11-30,5000.0,0,cards,general,17
6225,DBEA0A21-2566-4E33-8436-51750A6C7A1B,2018-12-01,300.0,1,cards,general,21
3108,67BED449-3429-4190-AA55-DF8267B7A196,2018-12-01,2500.0,1,cards,general,14
2294,1FB01C18-2033-428D-B534-EB01626C08B3,2018-12-01,1000.0,1,cards,general,18
8875,6AE0BB79-6BC7-41B4-92BF-C6FD70E07C85,2018-12-02,500.0,1,cards,general,21
10632,9FD6BF34-FCAB-48A7-9705-407EA7FC18D3,2018-12-02,500.0,1,cards,general,15
2930,D74623AE-3DC5-4352-9B2C-F163F2655E15,2018-12-02,200.0,1,cards,general,17
12369,0B6DA68C-558B-4153-806E-B1D775585B88,2018-12-03,200.0,1,cards,general,11
2518,25CDF376-B057-422C-A86F-D9070C6A9F2B,2018-12-04,700.0,0,sms,general,15
4619,F1B57AB5-822E-43AD-BDF6-CA81C179CF76,2018-12-05,500.0,1,cards,general,17
11285,46FB1089-868B-4255-91B2-3C0FCE8D84B4,2018-12-05,1000.0,1,cards,general,16
4644,15BC04CC-9F0D-44D5-9E43-B5EC07359325,2018-12-05,500.0,0,cards,general,10
5822,8F8890D4-816F-428C-9CDB-AD7EFB44A636,2018-12-06,500.0,0,cards,general,16
1150,C84C73FE-8CF5-4D5A-A72E-5EB4ED30D8E2,2018-12-07,1000.0,0,cards,general,7
959,5EA9CC68-4F76-4E66-BBF2-D70D5D26DF1C,2018-12-07,2000.0,1,cards,general,17
6769,7FB6CA63-0E90-4B46-8FFB-75FEC600D2DC,2018-12-08,500.0,1,cards,general,19
